reservation_status,reservation_status_date,Booking_id
Check-Out,21-05-2016,34962e3b
Canceled,05-05-2016,baa4a326
Canceled,20-01-2016,c96cdf8c
Canceled,05-05-2016,38cd6d8c
Check-Out,21-05-2016,f7ad3275
Check-Out,21-05-2016,6394e90a
Canceled,02-04-2016,8f55f038
No-Show,18-05-2016,e009a99a
Canceled,18-05-2016,be3d3f57
Canceled,15-12-2015,af0f1881
Canceled,03-05-2016,8a76b888
Canceled,23-01-2016,8583b809
Canceled,18-05-2016,32ba62d3
Canceled,19-04-2016,201c207d
Canceled,19-04-2016,649521c5
Canceled,17-05-2016,06fbc98d
Canceled,18-04-2016,937bb79b
Canceled,17-05-2016,86d7382e
No-Show,18-05-2016,ea90def6
Canceled,11-05-2016,e00d7c20
Canceled,02-05-2016,3da7bbe0
No-Show,18-05-2016,50db531f
Canceled,05-02-2016,2e452a22
Canceled,28-03-2016,c5fdb891
Check-Out,22-05-2016,190c507a
Canceled,11-02-2016,a3568ccd
Canceled,09-05-2016,509b93f2
Check-Out,22-05-2016,fd0483e8
Canceled,26-01-2016,45b632cf
Canceled,17-05-2016,f590bfa3
Canceled,22-10-2015,018e538d
Canceled,03-05-2016,d9cc7703
Canceled,21-04-2016,e813bea9
Canceled,03-05-2016,918205cf
Canceled,23-03-2016,289a5db0
Canceled,22-10-2015,5bf6cb24
Canceled,15-12-2015,fc4c98a3
Canceled,22-10-2015,873abe47
Canceled,22-10-2015,0277e6ff
Canceled,22-10-2015,4c8facb7
Canceled,14-05-2016,d8a79296
Canceled,22-10-2015,017703c9
Canceled,22-10-2015,308620f9
Canceled,22-10-2015,36bf778f
Canceled,22-10-2015,2618b90f
Canceled,14-05-2016,30cc54e1
Canceled,04-05-2016,14fe2ed2
Canceled,22-10-2015,0ea1c8d1
Canceled,22-10-2015,fd5337b4
Canceled,22-10-2015,767bad91
Canceled,18-05-2016,b53c1f1c
Canceled,22-10-2015,86f0d508
Canceled,22-10-2015,12667809
Canceled,14-05-2016,4a00d761
Canceled,04-05-2016,28f60ec6
No-Show,19-05-2016,15c8cdf2
Canceled,22-10-2015,7c491c02
Canceled,22-10-2015,0b933e98
Canceled,22-10-2015,26ed4746
Canceled,18-05-2016,94e96887
Canceled,22-10-2015,e7914ad4
Canceled,22-10-2015,f2b25f94
Canceled,22-10-2015,582661d8
Canceled,22-10-2015,872460dc
Canceled,22-10-2015,ac0eb947
Canceled,14-05-2016,208205fe
Canceled,22-10-2015,acc22271
Canceled,22-10-2015,fb50c9ff
Canceled,22-10-2015,596a225e
Canceled,22-10-2015,86f0d38d
Canceled,18-05-2016,7b4fcaa4
Canceled,22-10-2015,5198810c
Canceled,22-10-2015,4ae2160e
Canceled,22-10-2015,6d1b6511
Canceled,04-05-2016,33668932
Canceled,22-10-2015,3f1f14fc
Canceled,22-10-2015,d6057459
Canceled,22-10-2015,6776fab9
Canceled,08-02-2016,b99a23cf
Canceled,18-05-2016,473b93d7
Canceled,18-05-2016,de9e8fe8
Canceled,18-05-2016,4bcae9e8
Check-Out,22-05-2016,702c38e7
Canceled,18-05-2016,bc06941c
Canceled,04-05-2016,cbff2288
Canceled,10-02-2016,72a36012
Canceled,10-02-2016,9fd4e9c2
Canceled,10-02-2016,479195a3
Canceled,10-02-2016,5ee38d18
Canceled,10-02-2016,276c5995
Canceled,10-02-2016,6b00ff51
Canceled,10-02-2016,27424b5e
Canceled,10-02-2016,74491297
Canceled,10-02-2016,4041ccd4
Canceled,10-02-2016,210bb79a
Canceled,10-02-2016,a4902de6
Canceled,10-02-2016,0733d27a
Canceled,10-02-2016,d76abe4c
Canceled,10-02-2016,7fe55002
Canceled,10-02-2016,c5dfb6be
Canceled,10-02-2016,2ee4eb1e
Canceled,10-02-2016,8ff1c902
Canceled,14-05-2016,24bbd27e
Canceled,19-04-2016,e8e6d227
Canceled,15-05-2016,9e90fe5d
Canceled,10-02-2016,feb76509
Canceled,10-02-2016,69b23ac1
Canceled,10-02-2016,4f7611e7
Canceled,10-02-2016,d965d4ce
Canceled,10-02-2016,07b3ecc3
Canceled,10-02-2016,fe9d14f2
Canceled,10-02-2016,651c4bf2
Canceled,10-02-2016,bbfb018c
Canceled,26-02-2016,cf2644a4
Check-Out,26-05-2016,2190961
Canceled,17-05-2016,73e08c08
Canceled,20-05-2016,eb19d3ea
Canceled,22-03-2016,4d2b3b79
Canceled,18-05-2016,1140823c
Canceled,20-05-2016,b7a335ea
Canceled,18-05-2016,65c6a4d6
Canceled,18-05-2016,c5cc09f4
No-Show,20-05-2016,67e1c4cd
Canceled,17-05-2016,289662a0
Canceled,22-03-2016,23e6065d
Canceled,20-05-2016,558597f7
Canceled,22-03-2016,e8a29f1d
Canceled,18-05-2016,987b7ecf
Canceled,18-05-2016,71070c63
Canceled,22-03-2016,c9e2b7e3
Canceled,22-03-2016,9cbfb4de
Canceled,18-05-2016,7455a68d
Canceled,22-03-2016,1d16d9df
Canceled,22-03-2016,6d854a61
Canceled,18-05-2016,7570e1f5
Canceled,18-03-2016,6c9e567b
Canceled,18-03-2016,91b23747
Canceled,18-03-2016,18dd1b00
Canceled,18-03-2016,b96faf63
Canceled,18-03-2016,b54cb520
Canceled,18-03-2016,65680ee3
Canceled,18-03-2016,ff4f2db3
Canceled,18-03-2016,6c783c11
Canceled,18-03-2016,39186710
Canceled,28-04-2016,db67ccbe
Canceled,28-04-2016,0e4c6a8a
Canceled,18-03-2016,3fda2710
Canceled,18-03-2016,410b7187
Canceled,18-03-2016,02b4990a
Canceled,18-03-2016,b781d516
Canceled,18-03-2016,fa98e2d9
Canceled,18-03-2016,c9b73f5b
Canceled,18-03-2016,00ed5232
Canceled,18-03-2016,23ec8bc5
Canceled,18-03-2016,c541d086
Canceled,28-04-2016,bf439328
Canceled,18-03-2016,53c41400
Canceled,18-03-2016,f73bc696
Canceled,18-03-2016,e5395b6e
Canceled,18-03-2016,78b0c2ed
Canceled,18-03-2016,4bbc19bd
Canceled,18-03-2016,d956977e
Canceled,18-03-2016,7ce2f2a9
Canceled,18-03-2016,62ce6ba8
Canceled,28-04-2016,610034d2
Canceled,28-04-2016,81aaf0c3
Canceled,03-05-2016,1d4d9be5
Canceled,18-03-2016,cf4a348a
Canceled,18-03-2016,6d88bc0b
Canceled,18-03-2016,bdc1a6a0
Canceled,28-04-2016,def4fa7f
Canceled,18-03-2016,34728688
Canceled,18-03-2016,0d2ca3a1
Canceled,18-03-2016,d01d9c33
Canceled,18-03-2016,d8f5a97c
Canceled,28-04-2016,8cf6d6a6
Canceled,28-04-2016,6aacd18d
Canceled,18-03-2016,3d6fe0e4
Canceled,18-03-2016,3bc3dde3
Canceled,18-03-2016,49b0bbdc
Canceled,18-03-2016,ca658a93
Canceled,18-03-2016,f24d1059
Canceled,28-04-2016,28df33a5
Canceled,28-04-2016,352b70f9
Canceled,18-03-2016,f8837660
Canceled,18-03-2016,5c3b1423
Canceled,18-03-2016,b76a6f9e
Canceled,18-03-2016,7941b64f
Canceled,18-03-2016,4a0aa808
Canceled,18-03-2016,fd42b3df
Canceled,18-03-2016,7f94c843
Canceled,14-02-2016,917ccfbd
Canceled,18-03-2016,83e3d705
Canceled,28-04-2016,e1d20597
Canceled,18-03-2016,0b45634c
Canceled,18-03-2016,c2321253
Canceled,18-03-2016,49571957
Canceled,18-03-2016,880ba0a3
Canceled,22-03-2016,0e6bd4ec
Canceled,28-04-2016,09bdbb82
Canceled,01-02-2016,65ca13ca
Canceled,28-04-2016,5f5c398d
Canceled,28-04-2016,3be41d91
Canceled,17-05-2016,f61bdcc9
Canceled,23-02-2016,6db09041
Canceled,18-05-2016,098709c0
Check-Out,23-05-2016,8b553d36
Canceled,05-05-2016,976d7766
Canceled,14-05-2016,5be1ed33
Check-Out,23-05-2016,14a6a0f9
Canceled,03-05-2016,2fd66df7
Canceled,21-04-2016,dd416f44
Canceled,17-05-2016,2f9b062a
Canceled,17-05-2016,ad1b6ef3
Canceled,21-04-2016,0ba66a2d
Canceled,17-05-2016,6a2da8ae
Canceled,17-05-2016,89319810
Canceled,17-05-2016,8e571a75
Canceled,18-05-2016,1e44167a
Canceled,24-04-2016,17a44915
Canceled,13-05-2016,3ec116c3
Canceled,21-05-2016,3c9367fb
Canceled,19-05-2016,db2f786c
Canceled,14-04-2016,c90d8192
Canceled,13-05-2016,c231e4ad
Canceled,12-05-2016,77caa64a
Canceled,12-04-2016,6347b2e5
Canceled,20-04-2016,3431782a
Canceled,11-04-2016,4b24372e
Canceled,10-04-2016,a90fde6f
Canceled,31-03-2016,c25cd3b6
Canceled,20-04-2016,97c5a1fe
Canceled,12-04-2016,c186a5e8
Canceled,07-01-2016,7faabaae
Canceled,17-05-2016,b309c6aa
Canceled,11-04-2016,da961152
Canceled,03-05-2016,004d86c8
Canceled,20-04-2016,f0844f28
Canceled,21-03-2016,53aaeb55
Canceled,06-05-2016,5133fb31
Canceled,13-05-2016,acca0421
Canceled,05-04-2016,0eb4b815
Canceled,02-02-2016,68b139d5
Canceled,19-04-2016,11444960
Canceled,15-05-2016,35b7486d
Canceled,05-05-2016,ceb1fcdd
Canceled,29-03-2016,1cf47202
Canceled,03-05-2016,2e332c3a
Canceled,29-03-2016,27dfce75
Canceled,29-03-2016,d1052099
Canceled,14-05-2016,68ab85f5
Canceled,02-03-2016,ae421a6e
Canceled,16-04-2016,4cea1efa
Canceled,18-05-2016,de91cce2
Canceled,16-02-2016,4ed36b61
Canceled,01-05-2016,5777aaf8
Canceled,22-04-2016,9ee8a763
Canceled,03-05-2016,1d138f5c
Canceled,17-02-2016,7ba146fa
Canceled,05-02-2016,83d387cf
Canceled,18-05-2016,e8db9b4a
Canceled,16-04-2016,536552fd
Canceled,17-02-2016,1dfcbca9
Canceled,03-03-2016,da418ae7
Canceled,17-02-2016,5031241d
Canceled,06-03-2016,284905c6
Canceled,10-05-2016,92e28940
Canceled,24-04-2016,9e6fb933
Canceled,24-03-2016,f6b2224a
Canceled,25-04-2016,936d87d6
Canceled,10-05-2016,5e2f91be
Canceled,05-05-2016,3d06e2ed
Canceled,05-05-2016,1c6c3c16
Canceled,12-01-2016,9c63a4e5
Canceled,11-05-2016,17bdc8ca
Canceled,20-05-2016,da1a6fa2
No-Show,22-05-2016,efe40d8f
Canceled,13-05-2016,385d3c40
Canceled,19-05-2016,e1e704bf
Canceled,04-05-2016,e560eeb6
Check-Out,25-05-2016,614512a6
Canceled,23-04-2016,3ab0b2ea
Canceled,02-12-2015,f41f0d3d
Canceled,04-05-2016,a17fb0e3
Canceled,25-04-2016,57a85e5d
Check-Out,25-05-2016,63264376
Check-Out,25-05-2016,685e8dc5
Check-Out,25-05-2016,bd1e0bfc
Check-Out,25-05-2016,b1b0050a
Canceled,17-04-2016,081f9475
Canceled,17-04-2016,1c121c97
Canceled,28-03-2016,58c85901
Check-Out,26-05-2016,7130d13d
Canceled,05-05-2016,11a4270b
Check-Out,26-05-2016,858f340f
Canceled,24-04-2016,119e81a5
Canceled,28-03-2016,8f9cb899
Canceled,06-02-2016,f14851e9
Canceled,11-03-2016,7878c1b3
Canceled,11-03-2016,b6f225d7
Check-Out,27-05-2016,1acb20cf
Check-Out,27-05-2016,ab80e2e2
Canceled,15-04-2016,00cb3382
No-Show,22-05-2016,296e3857
Check-Out,27-05-2016,0993d11a
Canceled,22-02-2016,ad060aef
Check-Out,30-05-2016,881c791b
Canceled,13-05-2016,27c712d6
No-Show,23-05-2016,2b62062d
Check-Out,24-05-2016,94a1210d
Canceled,26-04-2016,b13a50cd
Canceled,22-01-2016,953b253b
No-Show,23-05-2016,7988103b
No-Show,23-05-2016,7d4c840c
No-Show,23-05-2016,985490dc
No-Show,23-05-2016,cd520754
No-Show,23-05-2016,5c374d95
No-Show,23-05-2016,11ae35a8
No-Show,23-05-2016,632e0a3d
No-Show,23-05-2016,2dc26560
No-Show,23-05-2016,a649456a
No-Show,23-05-2016,60b4fe40
No-Show,23-05-2016,16eb7418
Canceled,19-05-2016,abbcf108
Canceled,11-05-2016,44b6f797
Check-Out,26-05-2016,ae7c44f1
Check-Out,26-05-2016,a1b1ff56
Canceled,27-03-2016,e649eb90
Canceled,05-02-2016,f2ab17a6
Canceled,07-04-2016,7f330932
Canceled,29-03-2016,8.35E+93
Canceled,05-03-2016,741f755b
Check-Out,27-05-2016,de653b34
Canceled,17-05-2016,eacafb61
Canceled,21-01-2016,659a95a8
Canceled,03-01-2016,15511be3
No-Show,24-05-2016,58037dbe
Canceled,02-05-2016,904a7c8b
No-Show,24-05-2016,82b58040
No-Show,24-05-2016,98d6926b
No-Show,24-05-2016,36b91f28
No-Show,24-05-2016,f8eabf6b
Canceled,18-01-2016,1.92E+14
Canceled,18-01-2016,9.53E+91
Canceled,18-01-2016,3e5d0cce
Canceled,18-01-2016,415efdef
Canceled,18-01-2016,1aaac1fd
Canceled,18-01-2016,325aab0c
Canceled,18-01-2016,2b277535
Canceled,18-01-2016,693d1a30
Canceled,18-01-2016,f48ab543
Canceled,18-01-2016,5fa3df43
Canceled,18-01-2016,922f7683
Canceled,18-01-2016,ae1a6e4b
Canceled,18-01-2016,cd16052a
Canceled,18-01-2016,10359203
Canceled,18-01-2016,49d68050
Canceled,18-01-2016,7f5e3af2
Canceled,18-01-2016,b54f04e1
Canceled,18-01-2016,8ae57b3e
Canceled,18-01-2016,c6a6f19d
Canceled,18-01-2016,9b185e44
Canceled,18-01-2016,b76e5a94
Canceled,18-01-2016,eade8397
Canceled,18-01-2016,f8dc4ef3
Canceled,18-01-2016,d6f28995
Canceled,18-01-2016,e6cbc385
Canceled,18-01-2016,c92a6095
Canceled,18-01-2016,06dbffe1
Canceled,18-01-2016,0356895f
Canceled,18-01-2016,03b6473d
Canceled,18-01-2016,76224b94
Canceled,18-01-2016,6dc1efdf
Canceled,18-01-2016,704479b6
Canceled,18-01-2016,f29a371d
Canceled,18-01-2016,6a0731b2
Canceled,18-01-2016,0d16fccb
Canceled,18-01-2016,b7594869
Canceled,18-01-2016,fe519d4d
Canceled,18-01-2016,7f614713
Canceled,18-01-2016,3f424c7e
Canceled,20-05-2016,8aa56535
Canceled,18-01-2016,8175ebd0
Canceled,18-01-2016,4eee44ba
Canceled,18-01-2016,e295711c
Canceled,18-01-2016,3e72a541
Canceled,18-01-2016,aba15d14
Canceled,18-01-2016,27ebe4e9
Canceled,18-01-2016,6245f4b0
Canceled,18-01-2016,41e726c2
Canceled,18-01-2016,516dec63
Canceled,11-05-2016,dc3f5326
Canceled,18-01-2016,6b7c3364
Canceled,18-01-2016,901c17f1
Canceled,28-04-2016,03c0dbd5
Canceled,18-01-2016,a7a39d0b
Canceled,18-01-2016,f28f11f4
Canceled,18-01-2016,246abe5b
Canceled,18-01-2016,3d453fab
Canceled,18-01-2016,673d9f0c
Canceled,18-01-2016,e81ff9fe
Canceled,18-01-2016,7fe9861b
Canceled,18-01-2016,3238320e
Canceled,18-01-2016,b97ef980
Canceled,18-01-2016,65349fb9
Canceled,18-01-2016,1553683d
Canceled,18-01-2016,603d5d4e
Canceled,18-01-2016,df3c7141
Canceled,18-01-2016,1ce5a0ac
Canceled,18-01-2016,99b9eb3f
Canceled,18-01-2016,1f2f3fc6
Canceled,18-01-2016,5d24cd3f
Canceled,18-01-2016,e5c31dd6
Canceled,18-01-2016,222e90e7
Canceled,18-01-2016,4134035d
Canceled,18-01-2016,7ca817c2
Canceled,18-01-2016,e8d491b9
Canceled,18-01-2016,abe05b4f
Canceled,18-01-2016,f4625975
Canceled,18-01-2016,e63857b0
Canceled,18-01-2016,22d3a937
Canceled,18-01-2016,4718a2f7
Canceled,18-01-2016,31889382
Canceled,18-01-2016,3bdc351e
Canceled,18-01-2016,57d593f4
Canceled,18-01-2016,c29d5a06
Canceled,18-01-2016,18928f73
Canceled,18-01-2016,94c105f7
Canceled,18-01-2016,5d58a94b
Canceled,18-01-2016,8288c9b3
Canceled,18-01-2016,67796e7a
Canceled,18-01-2016,64d3cbc8
Canceled,18-01-2016,888e4f77
Canceled,18-01-2016,6e560379
Canceled,18-01-2016,20975c82
Canceled,18-01-2016,e4db47df
Canceled,18-01-2016,b5c814f5
Canceled,18-01-2016,5d2af775
Canceled,18-01-2016,3b46489f
Canceled,18-01-2016,19dc39be
Canceled,18-01-2016,b9c723d8
Canceled,18-01-2016,8ec3f83b
Canceled,18-01-2016,cbb1a2ca
Canceled,18-01-2016,4044edd6
Canceled,18-01-2016,6.22E+17
Canceled,16-05-2016,34119255
Canceled,16-05-2016,10d0da98
Canceled,16-05-2016,f7e8e944
Canceled,13-05-2016,5e334043
Canceled,16-05-2016,1b0e114a
Canceled,18-01-2016,f5d831aa
Canceled,02-05-2016,174b3473
Canceled,15-05-2016,fce05c1a
No-Show,24-05-2016,0b416f48
Canceled,22-05-2016,294501cb
Canceled,24-05-2016,1252eb65
Canceled,21-05-2016,d3f8929a
Canceled,04-05-2016,0df523ca
Canceled,04-05-2016,614b0564
Canceled,22-04-2016,5f222315
Check-Out,29-05-2016,7b84b1a8
Check-Out,29-05-2016,2c811873
Canceled,04-02-2016,0c30b659
Check-Out,29-05-2016,86008b42
Check-Out,29-05-2016,33e2df7b
Check-Out,29-05-2016,aa929677
Check-Out,29-05-2016,b3a6b6cb
Check-Out,30-05-2016,789767cc
Check-Out,30-05-2016,f5e39421
Check-Out,30-05-2016,a4a4594f
Check-Out,30-05-2016,ddcfa3d1
Canceled,11-01-2016,694e934e
Canceled,21-10-2015,a6d21ed8
Canceled,26-05-2016,ec9ea268
Canceled,06-05-2016,a13a35de
Canceled,06-05-2016,70f865f2
Canceled,06-05-2016,9994bc92
Canceled,21-10-2015,80fe116d
Canceled,21-05-2016,65c9417e
Canceled,21-10-2015,a4831456
Canceled,21-10-2015,70c87908
Canceled,21-10-2015,ba5175f9
Canceled,21-10-2015,33abd139
Canceled,29-04-2016,57c40357
Canceled,21-10-2015,3e068d2f
Canceled,21-10-2015,c4f1d322
Canceled,21-10-2015,5c04d0ac
Canceled,21-10-2015,5c7d8358
Canceled,21-10-2015,e005a348
Canceled,02-03-2016,0889bf9b
Canceled,25-05-2016,cde28dea
Canceled,21-10-2015,5d0b64d1
Canceled,21-10-2015,ebefcd9e
Canceled,21-10-2015,05b16c53
Canceled,21-10-2015,51c0fcbb
Canceled,21-10-2015,f38e43a1
Canceled,21-10-2015,278c33a5
Canceled,21-10-2015,99fde69e
Canceled,02-03-2016,973438ee
Canceled,25-05-2016,ad538891
Canceled,21-10-2015,e9f0294e
Canceled,21-10-2015,22e82ccd
Canceled,21-10-2015,6c1e545f
Canceled,21-10-2015,5f6f631a
Canceled,21-10-2015,1348081a
Canceled,21-10-2015,93ced1e0
Canceled,21-10-2015,269460c7
Canceled,21-10-2015,7fe22664
Canceled,27-02-2016,aed05eac
Canceled,21-10-2015,c9e60e26
Canceled,21-10-2015,62e10120
Canceled,21-10-2015,a052eba0
Canceled,21-10-2015,e2322dad
Canceled,21-10-2015,4373a993
Canceled,21-10-2015,0736a9d8
Check-Out,29-05-2016,ef10d9bb
Canceled,23-05-2016,7.90E+06
Check-Out,29-05-2016,e8a25eae
Check-Out,29-05-2016,d3af3b1b
Check-Out,29-05-2016,ab5f5337
Check-Out,29-05-2016,31e89bc0
Check-Out,29-05-2016,9e09a98b
Check-Out,29-05-2016,6ec15321
Check-Out,29-05-2016,e33ef060
Check-Out,29-05-2016,f468b22f
Check-Out,29-05-2016,ea5fa3b1
Canceled,30-01-2016,c44c7173
Check-Out,29-05-2016,19f04293
Canceled,23-05-2016,4e4a9e24
Check-Out,29-05-2016,25cc3fde
Check-Out,29-05-2016,9760117
Canceled,23-05-2016,1e3abe79
Check-Out,29-05-2016,18e9bca5
Check-Out,29-05-2016,fbf3af0e
Check-Out,29-05-2016,861891f2
Check-Out,29-05-2016,29b3d1f9
Check-Out,29-05-2016,b9bb3b39
Check-Out,29-05-2016,ccd4b953
Check-Out,29-05-2016,06ce41b9
Check-Out,29-05-2016,109d1d92
Check-Out,29-05-2016,6fa44579
Check-Out,29-05-2016,2db98cde
Check-Out,29-05-2016,c69c3e43
Canceled,20-05-2016,efa64c96
Check-Out,29-05-2016,82a7bc30
Check-Out,29-05-2016,4ee88eb4
Check-Out,29-05-2016,cdd7505f
Check-Out,29-05-2016,6c2d9a46
Check-Out,29-05-2016,e9e1a958
Check-Out,29-05-2016,c9a2013d
Check-Out,29-05-2016,8e72e90d
Check-Out,29-05-2016,6330bb45
Check-Out,29-05-2016,c21a7b98
Check-Out,29-05-2016,d9b296a2
Check-Out,29-05-2016,46e1ab2a
Check-Out,29-05-2016,003bd362
Check-Out,29-05-2016,5990fb58
Check-Out,29-05-2016,93336998
Check-Out,29-05-2016,c42a53a9
Check-Out,29-05-2016,5f1fbcf4
Check-Out,29-05-2016,ea0f6012
Check-Out,29-05-2016,aa2ced42
Check-Out,29-05-2016,b1c195af
Check-Out,29-05-2016,fbbd40dd
Canceled,23-05-2016,b8b6a4c2
Check-Out,29-05-2016,49ad59b1
Check-Out,29-05-2016,20a6aa3b
Check-Out,29-05-2016,60dfd703
Check-Out,29-05-2016,837f0e18
Check-Out,29-05-2016,16d2ff18
Check-Out,29-05-2016,83f55ffe
Check-Out,29-05-2016,87b332df
Check-Out,29-05-2016,78879584
Check-Out,29-05-2016,eee12360
Check-Out,29-05-2016,54b6032b
Check-Out,29-05-2016,c19a37f5
Check-Out,29-05-2016,0c415f91
Check-Out,29-05-2016,41ef7d1f
Check-Out,29-05-2016,7cf3aaae
Check-Out,29-05-2016,181da260
Check-Out,29-05-2016,576ee7a0
Check-Out,29-05-2016,34eab59a
Check-Out,29-05-2016,1416e547
Check-Out,29-05-2016,7691bded
Check-Out,29-05-2016,58b28250
Check-Out,29-05-2016,08e13f63
Canceled,23-05-2016,2c95869d
Check-Out,29-05-2016,b6826db1
Check-Out,29-05-2016,5428a670
Check-Out,29-05-2016,637da990
Check-Out,29-05-2016,42114c13
Check-Out,29-05-2016,d0fd1d30
Check-Out,29-05-2016,65b870eb
Check-Out,29-05-2016,24036f30
Check-Out,29-05-2016,b5e8a45f
Check-Out,29-05-2016,0db99f1a
Check-Out,29-05-2016,ff87ee18
Check-Out,29-05-2016,f1721572
Check-Out,29-05-2016,2ae7edb6
Check-Out,29-05-2016,d0935f3f
Check-Out,29-05-2016,85756152
Check-Out,29-05-2016,a147f98b
Check-Out,29-05-2016,aaea5108
Check-Out,29-05-2016,3c1b6beb
Check-Out,29-05-2016,874612b7
Check-Out,29-05-2016,f08884d8
Canceled,16-05-2016,b2e6ce07
Check-Out,29-05-2016,945d0cf5
Check-Out,29-05-2016,b2164a5d
Check-Out,29-05-2016,cfa2853d
Check-Out,29-05-2016,0b5883d7
Check-Out,29-05-2016,90da578e
Check-Out,29-05-2016,bd6b02fc
Check-Out,29-05-2016,f24ca6b3
Check-Out,29-05-2016,2eeec9f2
Check-Out,29-05-2016,9e2943d3
Check-Out,29-05-2016,f65f2e3b
Check-Out,29-05-2016,9d78f550
Check-Out,29-05-2016,d1e103f0
Check-Out,29-05-2016,9e97cfe8
Check-Out,29-05-2016,e985af9b
Check-Out,29-05-2016,b0feef22
Check-Out,29-05-2016,f0299988
Check-Out,29-05-2016,a480499b
Check-Out,29-05-2016,95151996
Check-Out,29-05-2016,b846c17b
Check-Out,29-05-2016,658d47ab
Canceled,23-05-2016,12366b45
Check-Out,29-05-2016,76957e5a
Check-Out,29-05-2016,ca5178cd
Check-Out,29-05-2016,daf6a570
Check-Out,29-05-2016,f5539ea4
Check-Out,29-05-2016,b4cf065a
Check-Out,29-05-2016,058b6af6
Check-Out,29-05-2016,a628c800
Check-Out,29-05-2016,ecf0aa43
Check-Out,29-05-2016,28a7a220
Canceled,23-05-2016,10d4bba2
Check-Out,29-05-2016,9f850a38
Check-Out,29-05-2016,11657f2c
Check-Out,29-05-2016,82515a98
Check-Out,29-05-2016,8a87e151
Check-Out,29-05-2016,64d454ed
Check-Out,29-05-2016,755eb8de
Check-Out,29-05-2016,119c3f02
Check-Out,29-05-2016,c1c81b7b
Check-Out,29-05-2016,bf5fff51
Check-Out,29-05-2016,9b52943e
Check-Out,29-05-2016,4e038090
Canceled,23-05-2016,58a77bed
Check-Out,30-05-2016,4aa879cb
Check-Out,29-05-2016,efac5dbf
Canceled,25-02-2016,1c6e1af6
Check-Out,01-06-2016,cf32f40f
Canceled,22-04-2016,4ea96b7e
Canceled,10-05-2016,94a8e36a
Canceled,22-04-2016,19eba9f5
Canceled,31-03-2016,4effd2b9
Canceled,31-03-2016,2fd0adfc
Check-Out,29-05-2016,db717ec4
Canceled,24-05-2016,4bfb21bd
Canceled,31-03-2016,9e98ab8e
Canceled,31-03-2016,d1bca378
Canceled,31-03-2016,a8b5e2cf
Check-Out,29-05-2016,3afd3e09
Check-Out,29-05-2016,33a2be60
Canceled,27-05-2016,b1bf81f6
Canceled,29-04-2016,f226c2f4
Canceled,02-04-2016,c33f71aa
Canceled,26-03-2016,201e6383
Canceled,17-04-2016,c64e47b7
Canceled,19-05-2016,529c33f7
Canceled,12-01-2016,26da1344
Canceled,15-01-2016,4f19c4b1
Canceled,12-01-2016,685ed194
Canceled,23-05-2016,5e2fab78
Check-Out,31-05-2016,d77c3266
Canceled,12-01-2016,595d72b1
Canceled,28-03-2016,9a90ed63
Canceled,09-02-2016,41923404
Canceled,09-02-2016,866e871d
Canceled,09-02-2016,699fdaa3
Canceled,09-02-2016,ab4d98d5
Canceled,20-04-2016,d1fbdf36
Canceled,09-02-2016,7637642f
Canceled,09-02-2016,aab54a92
Canceled,09-02-2016,06e41062
Canceled,09-02-2016,1a033e95
Canceled,09-02-2016,97241c1b
Canceled,09-02-2016,acaf8db3
Canceled,01-03-2016,0988f50b
Canceled,12-02-2016,e744e952
Canceled,16-04-2016,c015aceb
Canceled,21-05-2016,96ea916c
No-Show,28-05-2016,06e8faf2
Canceled,27-05-2016,1c5b92e0
Canceled,28-05-2016,208c8bca
Canceled,13-05-2016,ec8e4d7d
Check-Out,30-05-2016,2f9c0dbd
Canceled,25-05-2016,a0cf056f
Canceled,25-05-2016,3025d38c
Canceled,25-05-2016,c423dd26
Canceled,14-05-2016,bef83e73
Canceled,15-04-2016,fe0b4b57
Canceled,25-05-2016,f9d247d9
Canceled,15-04-2016,87070d7c
Canceled,19-01-2016,b96edafe
Canceled,18-02-2016,ee6bd119
Canceled,19-01-2016,631d24e4
Canceled,19-01-2016,70edc6a2
Canceled,19-01-2016,0a1eeec5
Canceled,19-01-2016,b7529b52
No-Show,29-05-2016,1ddf7579
Canceled,26-02-2016,0d619595
Canceled,19-01-2016,693cc762
Canceled,19-01-2016,e4b473e3
Canceled,19-01-2016,832e7149
Canceled,25-05-2016,7ae76a20
Canceled,07-05-2016,64176083
Canceled,06-03-2016,bd8aad90
No-Show,29-05-2016,84bfcfb1
Canceled,19-01-2016,7e281036
Canceled,18-02-2016,b7a86edc
Canceled,19-01-2016,77a74b88
Canceled,19-01-2016,7833242b
No-Show,29-05-2016,cf2f6366
Canceled,19-01-2016,65d6524d
Canceled,19-01-2016,4136a448
Canceled,19-01-2016,9449004a
Canceled,19-01-2016,ff4f0404
Canceled,19-01-2016,175f5a70
Canceled,10-04-2016,afc100b1
Check-Out,02-06-2016,65000615
Check-Out,02-06-2016,08439fe2
Canceled,19-01-2016,65de17f6
Canceled,22-05-2016,3990b6ab
Check-Out,02-06-2016,12f250ac
Canceled,05-05-2016,1696dd81
Canceled,26-05-2016,4e4f1b98
Canceled,08-05-2016,edfc3e5e
Canceled,23-05-2016,46b80dde
Canceled,05-05-2016,7ed49e7f
Check-Out,03-06-2016,ad6ad3fa
